album_type,album_name,album_year,song_name,song_lyrics,emotion,score
album,Steel Wheels,1989,Can't Be Seen,"I just can't be seen with you. I admit it anyway. I just got obscene with you. I don't stand a chance with you. I never did anyway. I can't even sleep with you. I'd always be awake. I just can't be seen with you. It's for your own sake. You're better off anyway. It's too dangerous baby. It's too dangerous. It's too dangerous. I just can't be seen with you. They set us up so they can shoot us down. Put us six feet underground. It's just too deep for me baby. I just can't be seen with you. Although it hurts me to say. Yeah it was just a dream with you. Yeah because you're married anyway. Oh shit. Babe I don't stand a chance with you. Oh you're better off this way. It's hit and run away. It's just too dangerous baby. I just can't be, yes I got to chill this thing with you. I just can't be. It's just too dangerous baby. Baby, it's just too much for me. I just can't be. I just can't be seen nowhere around you baby. I just can't be. It's too dangerous--it's just too dangerous baby. Even in the dark. I just can't be. Yeah I got to chill with you. I just can't be",tentative,0.976532
album,Steel Wheels,1989,Almost Hear You Sigh,"I can almost hear you sigh. I can almost hear you cry. On every crowded street. All the places we would meet. What will I do without you. They say that life goes on. I'm feeling sorry for myself. I can't belive you're gone. You acted much too calm. You turned on all the charm. You had a cold look in your eyes. I can feel your tongue on mine. Silky smooth like wine. I'm living with those memories. That's all that's left of you and me. I can almost hear you sigh. Almost hear you cry. When you made sweet love to me. And you turned on all the charm. Acted much too calm. You had a cold look in your eyes. Did it mean nothng. Was it all in vain. Was I just your fool. Or was the pleasure pain. Have you set me free. Or will I wake up. In the morning. And find out it's been a bad dream. Come on, I beg you. I want to be your main man. I can almost hear you sigh. Almost hear you cry. When you make sweet love to me. Almost see your smile. It stretched half a mile. You had a stone cold look in your eyes",tentative,0.698156
album,Steel Wheels,1989,Continental Drift,Love comes at the speed of light. Love comes at the speed of light. Love comes in a strange disguise. Love comes. Open the door and let the light pour over. Open the door don't you keep me out. Open the door and let the light pour over. Hear me shout. Open the door and let the light pour over. Open the door don't you keep me out. Open the door and let the light pour over. Love comes at the speed of light. Love comes. It's a pure as silver. It's as pure as gold. It's a rushing river. Let it run all over me. It's as pure as silver. It's as pure as gold. Let it run all over me. Love comes. Love comes at the speed of light. Love comes at the speed of light,confident,0.856574
album,Steel Wheels,1989,Break The Spell,"In the winter when the cold comes. And the wind blows with a scornful spite. And the hard ground feels barren. And the forest is deathly quiet. And the whole world lies sleeping. There's a gypsy all dressed in white. Put my hand out, ask the question. Here's the silver, do you have the gift of sight?. Can you break the spell?. Can you ring the bell?. Can you break the spell?. It's cold black as night. I've got a hard heart. Since we've been apart. Can you break the spell?. Break it all down tonight. In the springtime when the floods come. And the earth bursts with the terrible life. And the sun splash on the windows. There's a gypsy and he's all dressed in white. My heart burns with the question. Can you break the spell?. Still hot as fire. Can you break the spell?. Can you ring the bell?. Can you break the spell?. It's cold black as night. Cold black as night",confident,0.70833
album,Steel Wheels,1989,Slipping Away,Guess it's just another dream. That's slipping away. Each time I fall asleep. It seems I'm just drifting away. Just as yo have touched my heart. Babe I wake and we're apart. Yeah and it's slipping away. Here comes just another day. That's drifting away. Every time I draw a breath. It's dying away. First the sun and then the moon. One of them will be around soon. Slipping away. Slipping away. Drifting away. Slipping away. Just as you have touched my heart. I wake up babe and we're apart. It seems we're slipping away. Slipping away. Slipping away. All I want is ecstasy. But I ain't getting much. Just getting off on misery. It seems I've lost my touch. Well it's just another song. But it's slipping away. We we didn't sing it long. 'Cos it's fading away. First the sun and then the moon. One of them will be round soon. Slipping away. Slipping away. Slipping away,tentative,0.939317
album,Voodoo Lounge,1994,Love Is Strong,"Love is strong and you're so sweet. You make me hard you make me weak. Love is strong and you're so sweet. And some day, babe we got to meet. A glimpse of you was all it took. A stranger's glance it got me hooked. And I followed you across the stars. I looked for you in seedy bars. What are you scared of, baby. It's more than just a dream. I need some time. We make a beautiful team. Beautiful team. Love is strong and you're so sweet. And some day, babe we got to meet. Just anywhere out in the park. Out on the street and in the dark. I followed you through swirling seas. Down darkened woods with silent trees. Your love is strong and your so sweet. You make me hard you make me weak. I wait for you until the dawn. My mind is ripped my heart is torn. And love is strong and your so sweet. Your love is bitter it's taken neat",tentative,0.772304
album,Voodoo Lounge,1994,You Got Me Rocking,"I was a butcher cutting up meat. My hands were bloody I'm dying on my feet. I was a surgeon 'till I start to shake. I was a falling 'till you put on the brakes. Hey, hey you got me rocking now. Hey, hey you got me rocking now. Hey, hey you got me rocking now. I was a pitcher down in a slump. I was a fighter taken for a sucker punch. Feeling bad I guess I lost my spring. I was the boxer who can't get in the ring. Hey, hey you got me rocking now. Hey, hey you got me rocking now. Hey, hey there ain't no stopping me. Hey, hey you got me rocking now. Hey, hey you got me rocking now. Hey, hey you got me rocking now. I was a hooker losing her looks. I was a writer can't write another book. I was all dried up dying to get wet. I was a tycoon drowning in debt. Hey, hey you got me rocking now. Hey, hey you got me rocking now. Hey, hey there ain't no stopping me. Hey, hey you got me rocking now. Hey, hey you got me rocking now. Hey, hey you got me rocking now. Hey, hey you got me rocking now",joy,0.611756
album,Voodoo Lounge,1994,Sparks Will Fly,"You'd better grease up. I'm coming back. You're going to catch fire. Pyromaniac. You'd better shape up. You'd better get set. I'm gonna burn up. In the smoke of a jet. Sparks will fly. When I finally get myself back on you, baby. Sparks will fly. When I finally get myself back to you baby. You're going to find out. Going to scream and shout. We're going to pierce through this drought. Sparks will fly, sparks will fly. You'd better stand back. The flames are high. Better get help. Can't stop the fire. Bell's going to ring. Hear the alarms. Better tell the fire chief. To quit playing cards. Sparks will fly. When I finally get myself back on you, baby. Sparks will fly. When I finally get myself back on you, baby. I'm gonna step on the gas. I want to get there really fast. I want to fuck your sweet ass. Sparks will fly. Sharks will cry. Sparks will fly. I had a good sniff around. Along old hunting grounds. But I have never found. A woman so hot. Sparks will fly. When I finally get myself back on you, baby. Sparks will fly. When I finally get myself back to you, baby. My fingers are crossed. The time that we lost. I'm in total chaos. Sparks will fly. Sparks will fly. Sparks will fly",joy,0.621509
album,Voodoo Lounge,1994,The Worst,"Well I said from the first. I am the worst kind of guy. For you to be around. Tear me apart. Including this old heart. That is true. And never ever let you down. You shouldn't stick with me. You trust me too much, you see. Take all the pain. It's yours anyway. Yeah kid.... Oh, put the blame on me. You ought to pass, you see. Somewhere outside. I threw love aside. Now it's a tragedy. I said from the first. I am the worst kind of guy. For you to be around",tentative,0.778329
album,Voodoo Lounge,1994,New Faces,"There's a new guy in town. He's been dragging around. He's the figure of youth. And his eyes are so blue. And they're looking at you. So tell me the truth. Well, well he's got stories to tell. He bites off more than he chews. Well, well is he ringing your bell. My heart is breaking in two. And his skin is so fair. And it shines like his hair. As he stands so aloof. With an indolent air. And an insolent stare. He just shutters the truth. Well, well is he ringing your bell. My heart is breaking in two. Well, well he'll be rotting in hell. For playing the devil with you. It is aready too late. No point shutting the gate. Have you already swallowed the bait. And you're gone. As he knocks you down cold. As you lose all control. To this slip of a youth. I see fire in his eyes. I see ice in his smile. And I'm learning the truth. Well, well he's got stories to tell. Of love that is long overdue. Well, well who is under his spell. Is paying the devil his due",sadness,0.593904
album,Voodoo Lounge,1994,Moon Is Up,"Moon is up. The sun is down. You can't have it both ways round. Ooh babe, won't you listen to me. We are worlds apart, you see. Where are you now. Crying out loud. Where did you go. When I needed you. The sun sinks behind the clouds. And hides his tears without a sound. The moon looks on reflectively. So spare a thought for you and me. Where are you now. Dark are the clouds. Where did you go. When I needed you. The moon is up. The sky is black. I'll sail away and won't come back. The sun goes down. The stars will rise. And dance across. The darkened skies. The sun goes down. The moon comes up. The moon is up. The sun goes down. And you can't have it both ways round. So come on baby and listen to me. 'Cause we are worlds apart, you see. The sun goes down. The moon comes up",joy,0.584996
album,Voodoo Lounge,1994,Out Of Tears,"I can't feel. Feel a thing. I can't shout. I can't scream. Breathe it out. Breathe it in. All this love. From within. I won't cry when you say goodbye. I'm out of tears. I won't die when you wave goodbye. I'm out of tears. Out of tears. I won't drink. I won't eat. I can't hear. I won't speak. Let it out. Let it in. All this pain. From within. And I just can't pour my heart out. To another living thing. I'm a whisper. I'm a shadow. But I'm standing up to sing. I won't cry when you say goodbye. I'm out of tears. I won't die when you wave goodbye. I'm out of tears, yes I am. I won't cry, I swear my eyes are dry. I'm out of tears. I won't cry, I'm going to tell you why. I'm out of tears. Out of tears. Out of tears. Let it out. From within. Some you lose. Some you win. I can drift. I can dream. Til I float. Off your screen. And I just can't pour my heart out. To another living thing. I'm a whisper. I'm a shadow. But I'm standing up to sing. I won't cry when you say goodbye. I'm out of tears. I won't die when you wave goodbye. I'm out of tears. Out of tears. I won't cry, I swear my eyes are dry. I'm out of tears. Out of tears. I won't cry, I'm going to tell you why. I'm out of tears. Out of tears. Out of tears",sadness,0.685974
album,Voodoo Lounge,1994,I Go Wild,"You whipped me I'm hurting. Abused me for certain. And slavery should not exist. Is this what I get a poison kiss. Without you I'm dead meat. I'm a raggedy dog dying in the street. Of a God-forsaken shanty town. Where gangs of children are hunted down. I go wild when you're in my face. I go wild when I taste your taste. I go wild and I go insane. I get sick--somebody stop this pain. You left me I'm braindead. I'm feeling nothing strapped to my bed. On life support tubes in my nose. Tubes in my arms shot full of holes. I go wild act like a goat. And I get sick, lumps in my throat. I go wild. I go wild. I go crazy, I go insane. I get sick somebody stop this pain. And the doctors says you'll be okay. And if you'd only stay away. From femme fatales and dirty bitches. And daylight drabs and nightime witches. And working girls and blue stockings. And dance hall babes and body poppers. And waitresses with broken noses. Checkout girls striking poses. And politicians' garish wives. With alcoholic cunts like knives. I go wild. I go wild. I go wild. I go wild. I go wild when you're in my face. And I'm entranced in a state of grace. I go wild when you treat me bad. I go wild, raving mad. I go wild for you. I go wild for you",sadness,0.579618
album,Voodoo Lounge,1994,Brand New Car,"I got a brand new car. And I like to drive real hard. I got a brand new car. And I'm feeling good so far. Take her on the highway for a little spin. I want to see the kind of shape she's in. And I got a brand new star. Jack her up baby, go on, open the hood. I want to check if her oil smells good. Mmmm...smells like caviar. Give her some stick. Push her too far. Right to the brink. Hear the motor running. Yeah, she's right in sink. Tell me if she's thirsty. Would she like a drink. And I'm stopping at this bar. Slinky like a panther. You can hear her purr. Touch her on the seat. Go on, feel the fur. And I got a brand new star. Feel the juice. Foot to the floor. Take some abuse. I got a brand new car. And I drive her in the dark. And I got a brand new car. I think I'll stop and park",tentative,0.797832
album,Voodoo Lounge,1994,Sweethearts Together,"Sweethearts together. We've only just begun. Sweethearts together. We'll take life as it comes. Sweathearts forever. Two hearts together as one. Everybody needs someone. To tell their troubles to. To share the pain and laughter. In a world beset with fools. To help you with your ups and downs. Someone to heal your wounds. So we're. Sweethearts together. When two hearts beat as one. Sweethearts together. We've only just begun. Sweethearts forever. Two hearts together as one. As one. Everyone so cynical. And says that love won't last. Think about your future. Stop living in the past. Time's not standing still. So stop looking through those tinted glasses. Sweathearts together. We've only just begun. Sweathearts together. So glad I've found someone. Sweethearts forever. Two hearts together as one. As one. But love is never easy. It's never silky smooth. There's always something tempting. In the wilderness of youth. But I will stay right by your side. The truth will out, you'll realize. We're. Sweathearts together we've only just begun. Sweathearts together. So glad I found someone. Sweethearts forever. Two hearts together as one",joy,0.631418
album,Voodoo Lounge,1994,Suck On The Jugular,"Been keeping cool. Been lying low. Been dancing smooth. And dancing slow. Keeping myself to myself. My nose is clean. But I'm a man. Not a machine. All get together and feel alright. All get together and rock all night. All get together and feel alright. Okay. Get ready. For sure. Okay. Let's go. Suck on the jugular. Love to change my shape. And change my name. Want to get out of myself for a while. Don't feel no shame. I love men to be men. And women women. On special occasions. Diving and dipping. All get together and feel alright. All get together and fuck all night. Alright. Give me. For sure. Okay. Let's go. Suck on the jugular. Okay. Let's go. Alright. Oh, no. Aha. Alright. Let's live lasciviously. Down in the muck. And when tonight's over. You going to watch me blow. And self-destruct. All get together and feel alright. All get together and feel all night. All get together and feel alright. Get together. All get together and rock. All get together and rock. All get together and rock all night",confident,0.96355
album,Voodoo Lounge,1994,Blinded By Rainbows,Did you ever feel the pain. That he felt upon the cross. Did you ever feel the knife. Tearing flesh that's oh so soft. Did you ever touch the night. Did you ever count the cost. Do you hide away the fear. Put down paradise as lost. Yeah you're blinded by rainbows. Watching the wind blow. Blinded by rainbows. Do you dream at night. Do you sleep at night. I doubt it. Did you ever feel the blast. As the semtex bomb goes off. Do you ever hear the screams. As the limbs are all torn off. Did you ever kiss the child. Who just saw his father shot. Do you ever shed a tear. As the war drags on and on. Do you ever touch the night. Or is it just another job. Do you feel the final hours. Put down paradise as lost. Yeah you're blinded by rainbows. And faces in windows. Blinded by rainbows. Do you dream at night. Do you sleep at night. I doubt it. Do you ever fear the night. Could it be the war is lost. Do you fear the final hour. Do you kneel before the cross. You're blinded by rainbows. And watching the wind blow. Blinded by rainbows. Do you dream at night. Do you scream at night. Do you smell of fear. Is your conscience clear. Are you caked in sweat. Are your clothes all wet. Do you see the light. Is the end in sight. See the face of Christ. Enter paradise. I doubt it,fear,0.624144
album,Voodoo Lounge,1994,Baby Break It Down,"Baby break it down. Baby break it down. We've got a long way to go. Baby break it down. Baby break it down. We've got a long way to go. You're standing on your side. I'm standing on mine. It only needs one step. And you could be crossing the line. There's nothing between us. Or maybe too much. Whatever it is it's too fragile to touch. Baby break it down. Baby break it down. We got a long way to go. Baby break it down. Wrap your love around. Babe, you've got a long way to go. And who jumps the fences. And who builds the walls. Whoever takes chances must surely fall. Baby break it down. Baby break it down. Babe, you've got a long way to go. Baby break it down. You'll be safe and sound. You've got a long way to go. Babe, too far to go. Too far to go. There's no river running. That we can't cross. Does one or the other of us. Have to be the boss. Baby break it down. Baby break it down. Babe, you've got a long way to go. Baby break it down. Wrap your love around. A long way to go. Baby break it down. Wrap your love around. Babe, you've got a long way to go. Baby break it down. Baby break it down. Long way to go. Long way to go. You've got a long way to",tentative,0.619679
album,Voodoo Lounge,1994,Thru And Thru,"You know that we do take away. We deliver too. Open 24 hours babe. Just waiting on a call from you. Waiting on a call from you. Well I'm in the yellow pages. You just take a look. Look me up under services. You know it's just an open book. Babe it's just an open book. It's just an open book. Well baby. Any minute, any hour. I'm waiting on a call from you. And you know this heart is constant. I'm your lover, baby. Thru and thru. Lover, baby, thru and thru. I only found out yesterday. I heard it on the news. What I heard really pissed me off. Cause now I got those fucking blues. I got those awesome blues. Babe I got those nothing blues. Any minute, any hour. I'm waiting on a call from you. And you know this heart is constant. I'm your lover, baby. Thru and thru. Lover, baby, thru and thru. You know that we do take-away. That we deliver, too. We're open 24 hours, baby. We're waiting on a call from you. But any minute, baby, any hour. I'm waiting on a call from you. You know that this heart is constant. I'm your lover, baby. Thru and thru. Lover, baby, thru and thru. Lover, baby, thru and thru. Lover, baby, thru and thru",tentative,0.871344
album,Voodoo Lounge,1994,Mean Disposition,I'm getting wise to you. You're going to see. I'm going to work on you. The way you worked on me. I got a sharper aim. And you're in my sights. And if I'm going to go. I'm going in a blaze of lights. And in this crazy world of hit and run. There are no laws here. Just a loaded gun. She's got a mean disposition. She's got a big shooter too. She's got a mean disposition. Really make a mess. Really make a mess out of you. I never close my eyes. I never sleep. I'm staying on my guard. Waiting for my flesh to creep. And I never trusted you. You never trusted me. I'll do a deal with you. If you'll do a deal with me. For me the nightmare's only just begun. There is no law here. Just a loaded gun. She's got a mean disposition. Got a big shooter too. She's got a mean disposition. Got a bad attitude. She's got a mean disposition. Going to cut your half. Going to cut your half in two. I'm going have to stand my ground. Like Crockett at the Alamo. I'm going to draw the line. One of us has got to go. She's got a mean disposition. Got a big shooter too. She's got a mean disposition. Got a bad attitude. She's got a mean disposition. Going to make a mess out of you. She's got a mean disposition. Going to cut your half. Going to cut your half in two,analytical,0.630451
album,Stripped,1995,Street Fighting Man,"Ev'rywhere I hear the sound of marching, charging feet, boy. Cause summer's here and the time is right for fighting in the street, boy. But what can a poor boy do. Except to sing for a rock 'n' roll band. Cause in sleepy London town. There's just no place for a street fighting man. No. Hey!  Think the time is right for a palace revolution. But where I live the game to play is compromise solution. Well, then what can a poor boy do. Except to sing for a rock 'n' roll band. 'Cause in sleepy London town. There's no place for a street fighting man. No. Hey!  Said my name is called disturbance. I'll shout and scream, I'll kill the king, I'll rail at all his servants. Well, what can a poor boy do. Except to sing for a rock 'n' roll band. Cause in sleepy London town. There's no place for a street fighting man. No",analytical,0.697586
album,Stripped,1995,Like A Rolling Stone,"Once upon a time you dressed so fine. You threw the bums a dime in your prime, didn't you?. People'd call, say ""Beware doll, you're bound to fall"". You thought they were all kiddin' you. You used to laugh about. Everybody that was hangin' out. Now you don't talk so loud. Now you don't seem so proud. About having to be scrounging for your next meal. How does it feel. How does it feel. To be without a home. Like a complete unknown. Like a rolling stone?. You've gone to the finest school all right, Miss Lonely. But you know you only used to get juiced in it. And nobody has ever taught you how to live on the street. And now you find out you're gonna have to get used to it. You said you'd never compromise. With the mystery tramp, but now you realize. He's not selling any alibis. As you stare into the vacuum of his eyes. And ask him do you want to make a deal?. How does it feel. How does it feel. To be on your own. With no direction home. Like a complete unknown. Like a rolling stone. You never turned around to see the frowns on the jugglers and the clowns. When they all come down and did tricks for you. You never understood that it ain't no good. You shouldn't let other people get your kicks for you. You used to ride on the chrome horse with your diplomat. Who carried on his shoulder a Siamese cat. Ain't it hard when you discover that. He really wasn't where it's at. After he took from you everything he could steal. How does it feel. How does it feel. To be on your own. With no direction home. Like a complete unknown. Like a rolling stone?. Princess on the steeple and all the pretty people. They're drinkin', thinkin' that they got it made. Exchanging all kinds of precious gifts and things. But you'd better lift your diamond ring, you'd better pawn it babe. You used to be so amused. At Napoleon in rags and the language that he used. Go to him now, he calls you, you can't refuse. When you got nothing, you got nothing to lose. You're invisible now, you got no secrets to conceal. How does it feel. How does it feel. To be on your own. With no direction home. Like a complete unknown. Like a rolling stone?",tentative,0.77267
album,Stripped,1995,Not Fade Away,I wanna tell you how it's gonna be. You're gonna give your love to me. I'm gonna love you night and day. Love is love and not fade away. And my love is bigger than a Cadillac. I'll try to show it if you drive me back. Your love for me has got to be real. Before you'd have noticed how I feel. Love real not fade away. Well love real not fade away. Yeah. I wanna tell you how it's gonna be. You're gonna give your love to me. Love that lasts more than one day. Well love is love and not fade away. Well love is love and not fade away. Well love is love and not fade away. Well love is love and not fade away. Not fade away. Not fade away,joy,0.704202
album,Stripped,1995,Shine A Light,"Saw you stretched out in Room Ten O Nine. With a smile on your face and a tear right in your eye. Oh, couldn't see to get a line on you. My sweet honey love. Berber jew'lry jangling down the street. Make you shut your eyes at every woman that you meet. Couldn't seem to get a high on you. My sweet honey love. May the good Lord shine a light on you. Make every song (you sing) your favorite tune. May the good Lord shine a light on you. Warm like the evening sun. When you're drunk in the alley, baby. With your clothes all torn. And your late night friends. Leave you in the cold gray dawn. Just seemed too many flies on you. I just can't brush them off. Angels beating all their wings in time. With smiles on their faces. And a gleam right in their eyes. Whoa, thought I heard one sigh for you. Come on up, come on up, now. Come on up, now. May the good Lord shine a light on you. Make every song you sing your favorite tune. May the good Lord shine a light on you. Warm like the evening sun. May the good Lord shine a light on you. Make every song you sing your favorite tune. May the good Lord shine a light on you. Warm like the evening sun",tentative,0.73063
album,Stripped,1995,The Spider And The Fly,"Sittin' thinkin' sinkin' drinkin. Wondering what I'd do when I'm through tonight. Smoking moping, maybe just hopin. Some little girl will pass on by. Don't wanna be alone but I love my girl at home. I remember what she said. She said, ""My, my, my don't tell lies, keep fidelity in your head. My my my, don't tell lies.  When you're done you should go to bed. Don't say hi, like a spider to a fly. Jump right ahead and you're dead"". Sit up, fed up, low down go round. Down to the bar at the place I'm at. Sitting drinking, supereficially thinking. About the rinsed-out blonde on my left. Then I said, ""hi"" like a spider to a fly. Remebering what my little girl said. She was common, flirty, she looked about thirty. I would have run away but I was on my own. She told me later she's a machine operator. She said she liked the way I held the microphone. I said my, my, like the spider to the fly. Jump right ahead in my web",tentative,0.831699
album,Stripped,1995,I'm Free,"I'm free to do what I want any old time. I'm free to do what I want any old time. So love me, hold me, love me, hold me. I'm free any old time to get what I want. I'm free to sing my song though it gets out of time. I'm free to sing my song though it gets out of time. So love me, hold me, love me, hold me. And I'm free any old time to get what I want. Love me, hold me, love me, hold me. But I'm free any old time to get what I want. I'm free to choose what I please any old time. I'm free to choose what I please any old time. So hold me, love me, love me, hold me. I'm free any old time to get what I want, yes I am",tentative,0.920133
album,Stripped,1995,Wild Horses,"Childhood living is easy to do. The things you wanted I bought them for you. Graceless lady you know who I am. You know I can't let you slide through my hands. Wild horses couldn't drag me away. Wild, wild horses, couldn't drag me away. I watched you suffer a dull aching pain. Now you decided to show me the same. No sweeping exits or offstage lines. Could make me feel bitter or treat you unkind. Wild horses couldn't drag me away. Wild, wild horses, couldn't drag me away. I know I dreamed you a sin and a lie. I have my freedom but I don't have much time. Faith has been broken, tears must be cried. Let's do some living after we die. Wild horses couldn't drag me away. Wild, wild horses, we'll ride them some day. Wild horses couldn't drag me away. Wild, wild horses, we'll ride them some day",tentative,0.733641
album,Stripped,1995,Let It Bleed,"Well, we all need someone we can lean on. And if you want it, you can lean on me. Yeah, we all need someone we can lean on. And if you want it, you can lean on me. She said, ""My breasts, they will always be open. Baby, you can rest your weary head right on me. And there will always be a space in my parking lot. When you need a little coke and sympathy"". Yeah, we all need someone we can dream on. And if you want it, baby, well you can dream on me. Yeah, we all need someone we can cream on. And if you want to, well you can cream on me. I was dreaming of a steel guitar engagement. When you drunk my health in scented jasmine tea. But you knifed me in my dirty filthy basement. With that jaded, faded, junky nurse. Oh what pleasant company. We all need someone we can feed on. And if you want it, well you can feed on me. Take my arm, take my leg, oh baby don't you take my head. Yeah, we all need someone we can bleed on. Yeah, and if you want it, baby, well you can bleed on me. Yeah, we all need someone we can bleed on. Yeah, yeah, and if you want it, baby, why don'cha bleed on me. All over. Ahh, bleed it alright, bleed it alright, bleed it alright. You can bleed all over me. Bleed it alright, bleed it alright, you can be my rider. You can cum all over me. Bleed it alright, baby, bleed it alright, bleed it alright. You can cum all over me. Bleed it alright, baby cum all over me",confident,0.807211
album,Stripped,1995,Dead Flowers,"Well when you're sitting there in your silk upholstered chair. Talkin' to some rich folk that you know. Well I hope you won't see me in my ragged company. Well, you know I could never be alone. Take me down little Susie, take me down. I know you think you're the queen of the underground. And you can send me dead flowers every morning. Send me dead flowers by the mail. Send me dead flowers to my wedding. And I won't forget to put roses on your grave. Well when you're sitting back in your rose pink Cadillac. Making bets on Kentucky Derby Day. Ah, I'll be in my basement room with a needle and a spoon. And another girl to take my pain away. Take me down little Susie, take me down. I know you think you're the queen of the underground. And you can send me dead flowers every morning. Send me dead flowers by the mail. Send me dead flowers to my wedding. And I won't forget to put roses on your grave. Take me down little Susie, take me down. I know you think you're the queen of the underground. And you can send me dead flowers every morning. Send me dead flowers by the U.S. Mail. Say it with dead flowers in my wedding. And I won't forget to put roses on your grave. No, I won't forget to put roses on your grave",sadness,0.5619
album,Stripped,1995,Slipping Away,Guess it's just another dream. That's slipping away. Each time I fall asleep. It seems I'm just drifting away. Just as yo have touched my heart. Babe I wake and we're apart. Yeah and it's slipping away. Here comes just another day. That's drifting away. Every time I draw a breath. It's dying away. First the sun and then the moon. One of them will be around soon. Slipping away. Slipping away. Drifting away. Slipping away. Just as you have touched my heart. I wake up babe and we're apart. It seems we're slipping away. Slipping away. Slipping away. All I want is ecstasy. But I ain't getting much. Just getting off on misery. It seems I've lost my touch. Well it's just another song. But it's slipping away. We we didn't sing it long. 'Cos it's fading away. First the sun and then the moon. One of them will be round soon. Slipping away. Slipping away. Slipping away,tentative,0.939317
album,Stripped,1995,Angie,"Angie, Angie, when will those clouds all disappear?. Angie, Angie, where will it lead us from here?. With no loving in our souls and no money in our coats. You can't say we're satisfied. But Angie, Angie, you can't say we never tried. Angie, you're beautiful, but ain't it time we said good-bye?. Angie, I still love you, remember all those nights we cried?. All the dreams we held so close seemed to all go up in smoke. Let me whisper in your ear:. Angie, Angie, where will it lead us from here?. Oh, Angie, don't you weep, all your kisses still taste sweet. I hate that sadness in your eyes. But Angie, Angie, ain't it time we said good-bye?. With no loving in our souls and no money in our coats. You can't say we're satisfied. But Angie, I still love you, baby. Ev'rywhere I look I see your eyes. There ain't a woman that comes close to you. Come on Baby, dry your eyes. But Angie, Angie, ain't it good to be alive?. Angie, Angie, they can't say we never tried",confident,0.800215
album,Stripped,1995,Love In Vain,"Well I followed her to the station. With a suitcase in my hand. Yeah, I followed her to the station. With a suitcase in my hand. Whoa, it's hard to tell, it's hard to tell. When all your love's in vain. When the train come in the station. I looked her in the eye. Well the train come in the station. And I looked her in the eye. Whoa, I felt so sad so lonesome. That I could not help but cry. When the train left the station. It had two lights on behind. Yeah, when the train left the station. It had two lights on behind. Whoa, the blue light was my baby. And the red light was my mind. All my love was in vain. All my love's in vain",confident,0.627908
album,Stripped,1995,Sweet Virginia,"Wadin' through the waste stormy winter,. And there's not a friend to help you through.. Tryin' to stop the waves behind your eyeballs,. Drop your reds, drop your greens and blues.. Thank you for your wine, California,. Thank you for your sweet and bitter fruits.. Yes I got the desert in my toenail. And I hid the speed inside my shoe.. I want you to come on, come on down Sweet Virginia,. I want you come on, honey child, I beg of you.. I want you come on, come on down, you got it in you.. (honey child). Got to scrape the shit right off you shoes.. But Come on, come on down Sweet Virginia,. Come on, honey child, I beg of you.. Come on, come on down, you got it in you.. (honey child). Got to scrape that shit right off you shoes.. But Come on, come on down Sweet Virginia,. Come on, honey child, I beg of you.. Come on, come on down, you got it in you.. (honey child). Got to scrape that shit right off you shoes.",joy,0.624526
album,Stripped,1995,Little Baby,You go and I'll come with you little baby. You go and I'll go with you little baby. You go and I'll come with you. You bet your life that I'll walk with you. You go and I'll come with you little baby. You go to court and I'll come along. You go to jail and I'll get your bond. You got time tell you what I'll do. I'll stay outside and wait for you. You go and I'll come with you little baby. You go and I'll go with you little baby. You go and I'll come with you. You bet your life that I'll walk with you. You go and I'll come with you little baby. You go to church and I'll go there too. You got to work tell you what I'll do. You get paid and I'll hold the money. Be right there to protect you honey. You go and I'll come with you little baby. You go and I'll go with you little baby. You go and I'll come with you. You bet your life that I'll walk with you. You go and I'll come with you little baby. You get the fare I'll go the show. You bet the horses and I'll pick up the dough. You work hard and it will hurt my pride. I'll be right there by your side,tentative,0.580848
album,Bridges To Babylon,1997,Flip The Switch,"A scrap of flesh. And a heap of bones. One deep high. And a desperate moan. Three black eyes. And a busted nose. I said oh yeah, oh yeah. Take me up. Baby I'm ready to go. Shake me up. Baby I'm ready to go, yeah. Take me up. Baby I'm ready. Baby, baby I'm ready to go. (Chill me, freeze me, It's in my blood). I'm not going to burn in hell. I cased the joint. And I know it well. Maybe my carcass. Would feed the worms. But I'm working. For the other firm. Take me up. Baby I'm ready to go. Fix me up. Baby I'm ready to roll, yeah. Set me up. Baby, baby, baby I'm ready to go. (Chill me, freeze me, It's in my blood). Flip the switch. I got my money, my ticket. All that shit. I even got myself. A little shaving kit. What would it take. To bury me. I can't wait. I can't wait to see. I got toothbrush, mouthwash. All that shit. I'm looking down. In the filthy pit. I had the turkey. And the stuffing too. I even saved. A little bit for you. Lethal injection is a luxury. I wanna give it. To the whole jury. I'm just dying. For one more squeeze. Oh yeah. Oh yeah. Pick me up. Baby I'm ready to go. Take me up. Baby I'm ready to blow. Take me up. Baby if you're ready to go. Baby I got nowhere to go. Baby I'm ready to go. (Chill me, freeze me, to my bones). Flip the switch",anger,0.619567
